grid,cdf_sim,density_sample
-40399.243109420786,1.135344283597698e-06,7.176831824594427e-11
-40254.355556250244,1.135344283597698e-06,7.316929482985348e-11
-40109.468003079695,1.135344283597698e-06,7.460326309524881e-11
-39964.580449909154,1.135344283597698e-06,7.607113416819954e-11
-39819.69289673861,1.135344283597698e-06,7.757384807985759e-11
-39674.80534356806,1.135344283597698e-06,7.911237480336019e-11
-39529.91779039752,1.135344283597698e-06,8.06877153322704e-11
-39385.03023722698,1.135344283597698e-06,8.230090280240131e-11
-39240.14268405644,1.19040376923943e-06,8.395300365894397e-11
-39095.25513088589,1.246473581633615e-06,8.564511887093231e-11
-38950.36757771535,1.246473581633615e-06,8.737838519515926e-11
-38805.480024544806,1.246473581633615e-06,8.915397649177646e-11
-38660.59247137426,1.3620225023488354e-06,9.097310509391e-11
-38515.704918203715,1.3620225023488354e-06,9.283702323374909e-11
-38370.817365033174,1.3620225023488354e-06,9.474702452767738e-11
-38225.92981186263,1.4215850211389137e-06,9.67044455231534e-11
-38081.04225869208,1.4215850211389137e-06,9.871066731017963e-11
-37936.15470552154,1.4215850211389137e-06,1.007671172003402e-10
-37791.267152351,1.483461961826105e-06,1.0287527047654097e-10
-37646.37959918045,1.6073862499080765e-06,1.0503665221674682e-10
-37501.49204600991,1.6073862499080765e-06,1.0725283919517216e-10
-37356.60449283937,1.6073862499080765e-06,1.095254618645715e-10
-37211.71693966882,1.6073862499080765e-06,1.1185620642344297e-10
-37066.82938649828,1.6727225098532524e-06,1.1424681697218156e-10
-36921.941833327735,1.6727225098532524e-06,1.1669909776240613e-10
-36777.05428015719,1.7393594960840958e-06,1.1921491554391938e-10
-36632.166726986645,1.8071009354145355e-06,1.2179620201398075e-10
-36487.2791738161,1.8756590654436222e-06,1.2444495637383694e-10
-36342.39162064556,2.0829546876387406e-06,1.2716324799769616e-10
-36197.50406747501,2.0829546876387406e-06,1.2995321921962116e-10
-36052.61651430447,2.0829546876387406e-06,1.328170882441046e-10
-35907.72896113393,2.0829546876387406e-06,1.3575715218639677e-10
-35762.84140796338,2.0829546876387406e-06,1.3877579024898956e-10
-35617.95385479284,2.0829546876387406e-06,1.418754670409958e-10
-35473.0663016223,2.0829546876387406e-06,1.450587360475427e-10
-35328.178748451755,2.0829546876387406e-06,1.4832824325667538e-10
-35183.29119528121,2.235097903199771e-06,1.5168673095168865e-10
-35038.403642110665,2.3121503075920666e-06,1.5513704167722573e-10
-34893.51608894012,2.3903790936072213e-06,1.5868212238796726e-10
-34748.628535769574,2.3903790936072213e-06,1.6232502878920113e-10
-34603.74098259903,2.4698496717309335e-06,1.66068929879099e-10
-34458.85342942849,2.4698496717309335e-06,1.6991711270307057e-10
-34313.96587625794,2.632595323407627e-06,1.738729873311575e-10
-34169.0783230874,2.715417388014079e-06,1.7794009207003977e-10
-34024.19076991686,2.715417388014079e-06,1.8212209892189674e-10
-33879.30321674631,2.8856306666202183e-06,1.8642281930306773e-10
-33734.41566357577,2.972051601074258e-06,1.9084621003618777e-10
-33589.52811040523,3.145846217997362e-06,1.953963796302799e-10
-33444.640557234685,3.145846217997362e-06,2.0007759486411946e-10
-33299.753004064136,3.145846217997362e-06,2.0489428768908666e-10
-33154.865450893594,3.145846217997362e-06,2.098510624686549e-10
-33009.97789772305,3.145846217997362e-06,2.149527035727099e-10
-32865.090344552504,3.2390491645314105e-06,2.2020418334593382e-10
-32720.202791381962,3.4276895653498436e-06,2.256106704706644e-10
-32575.31523821142,3.4276895653498436e-06,2.3117753874584155e-10
-32430.427685040875,3.620318544684562e-06,2.3691037630496885e-10
-32285.54013187033,3.718693054692624e-06,2.428149952973915e-10
-32140.652578699788,3.718693054692624e-06,2.4889744205867833e-10
-31995.765025529243,3.718693054692624e-06,2.551640077974691e-10
-31850.877472358698,3.821264704000507e-06,2.616212398278289e-10
-31705.989919188156,3.821264704000507e-06,2.6827595337794e-10
-31561.102366017614,3.821264704000507e-06,2.7513524400789147e-10
-31416.214812847065,3.821264704000507e-06,2.8220650067134275e-10
-31271.327259676524,3.821264704000507e-06,2.8949741945805615e-10
-31126.439706505982,3.9300868947307675e-06,2.970160180565886e-10
-30981.552153335437,3.9300868947307675e-06,3.047706509789539e-10
-30836.66460016489,4.043201397522522e-06,3.12770025591723e-10
-30691.77704699435,4.043201397522522e-06,3.210232190008654e-10
-30546.889493823805,4.043201397522522e-06,3.295396958407111e-10
