grid,cdf_sim,density_sample
-37423.64680806065,1.3253130415657454e-07,4.275281817852411e-12
-37278.75925489011,1.3253130415657454e-07,4.360756008410099e-12
-37133.87170171956,1.3253130415657454e-07,4.448290276715028e-12
-36988.98414854902,1.3253130415657454e-07,4.537942811013771e-12
-36844.096595378476,1.3253130415657454e-07,4.629773686288664e-12
-36699.209042207935,1.3253130415657454e-07,4.723844933386212e-12
-36554.321489037386,1.3253130415657454e-07,4.820220610972316e-12
-36409.433935866844,1.3253130415657454e-07,4.918966880441649e-12
-36264.5463826963,1.3253130415657454e-07,5.020152083915391e-12
-36119.65882952575,1.3778776680683153e-07,5.123846825468249e-12
-35974.77127635521,1.484251207360508e-07,5.230124055731734e-12
-35829.88372318467,1.591188897836537e-07,5.339059160029746e-12
-35684.99617001412,1.591188897836537e-07,5.450730050208584e-12
-35540.10861684358,1.591188897836537e-07,5.565217260332873e-12
-35395.22106367304,1.7020873391475635e-07,5.68260404642743e-12
-35250.33351050249,1.7020873391475635e-07,5.80297649045355e-12
-35105.44595733195,1.7020873391475635e-07,5.926423608718838e-12
-34960.558404161406,1.7592439506549268e-07,6.053037464929224e-12
-34815.670850990864,1.8170722890544241e-07,6.182913288103083e-12
-34670.783297820315,1.8170722890544241e-07,6.3161495955782e-12
-34525.89574464977,1.8170722890544241e-07,6.452848321354874e-12
-34381.00819147923,1.8170722890544241e-07,6.59311495003112e-12
-34236.12063830868,1.8170722890544241e-07,6.737058656598836e-12
-34091.23308513814,1.8170722890544241e-07,6.884792452384745e-12
-33946.3455319676,1.8170722890544241e-07,7.036433337434583e-12
-33801.45797879706,1.8792118750941225e-07,7.1921024596547045e-12
-33656.57042562651,1.8792118750941225e-07,7.35192528104252e-12
-33511.68287245597,1.8792118750941225e-07,7.516031751354627e-12
-33366.795319285426,1.8792118750941225e-07,7.684556489580663e-12
-33221.90776611488,1.8792118750941225e-07,7.857638973610381e-12
-33077.020212944335,1.8792118750941225e-07,8.035423738503043e-12
-32932.13265977379,1.8792118750941225e-07,8.2180605837904e-12
-32787.245106603244,1.8792118750941225e-07,8.405704790267986e-12
-32642.357553432703,1.9479462787083406e-07,8.598517346754962e-12
