grid,cdf_sim,density_sample
-34662.61063063526,1.6897471022728e-07,7.162795952610593e-12
-34517.72307746472,1.744065376652983e-07,7.310077390536196e-12
-34372.83552429417,1.7989221427649396e-07,7.461010405303056e-12
-34227.94797112363,1.7989221427649396e-07,7.615701119622758e-12
-34083.060417953086,1.7989221427649396e-07,7.774259197456433e-12
-33938.17286478254,1.8556654942972466e-07,7.93679797757425e-12
-33793.285311611995,1.9127247877914104e-07,8.103434612737834e-12
-33648.39775844145,1.9702732194839633e-07,8.274290214767243e-12
-33503.51020527091,1.9702732194839633e-07,8.449490005767331e-12
-33358.62265210036,2.0291619585895312e-07,8.629163475802846e-12
-33213.73509892982,2.2077197401340943e-07,8.813444547325649e-12
-33068.84754575928,2.2077197401340943e-07,9.002471746674315e-12
-32923.95999258873,2.3292171810722183e-07,9.19638838298153e-12
-32779.07243941819,2.3292171810722183e-07,9.395342734843639e-12
-32634.184886247647,2.453190068432507e-07,9.59948824512404e-12
-32489.297333077102,2.515739087803083e-07,9.808983724282662e-12
-32344.409779906557,2.579109283002587e-07,1.0023993562643476e-11
-32199.522226736015,2.579109283002587e-07,1.024468795203459e-11
-32054.63467356547,2.579109283002587e-07,1.0471243117258547e-11
-31909.747120394928,2.579109283002587e-07,1.0703841557874383e-11
-31764.859567224383,2.71103494820527e-07,1.0942672300799581e-11
-31619.972014053837,2.71103494820527e-07,1.1187931164266935e-11
-31475.084460883296,2.846186112056007e-07,1.1439821033700724e-11
-31330.19690771275,2.982898209858948e-07,1.1698552150107294e-11
-31185.30935454221,3.0517950261543104e-07,1.1964342411607191e-11
-31040.421801371664,3.1909791435277503e-07,1.2237417688771534e-11
-30895.53424820112,3.3320756817785524e-07,1.2518012154460738e-11
-30750.646695030577,3.47446522805475e-07,1.280636862890355e-11
-30605.75914186003,3.47446522805475e-07,1.3102738940794281e-11
-30460.871588689486,3.766707259129964e-07,1.3407384305230915e-11
-30315.984035518944,3.766707259129964e-07,1.3720575719362275e-11
-30171.0964823484,3.840857068104514e-07,1.4042594376661709e-11
-30026.208929177857,3.840857068104514e-07,1.4373732100797344e-11
-29881.321376007312,3.840857068104514e-07,1.4714291800123088e-11
-29736.43382283677,3.995001911326257e-07,1.5064587943875323e-11
-29591.546269666225,4.073031728919632e-07,1.5424947061220228e-11
-29446.65871649568,4.073031728919632e-07,1.579570826436563e-11
-29301.77116332514,4.152423020264271e-07,1.617722379701969e-11
-29156.883610154593,4.152423020264271e-07,1.6569859609555368e-11
-29011.996056984048,4.152423020264271e-07,1.697399596231817e-11
-28867.108503813506,4.3174037832643535e-07,1.739002805860059e-11
-28722.22095064296,4.3174037832643535e-07,1.7818366708896725e-11
-28577.33339747242,4.486868403671437e-07,1.825943902814676e-11
-28432.445844301874,4.486868403671437e-07,1.8713689167783434e-11
-28287.558291131332,4.486868403671437e-07,1.9181579084501216e-11
-28142.670737960787,4.486868403671437e-07,1.9663589347788112e-11
-27997.78318479024,4.5759895111072026e-07,2.016021998837897e-11
-27852.8956316197,4.5759895111072026e-07,2.0671991389927022e-11
-27708.008078449155,4.5759895111072026e-07,2.119944522632703e-11
-27563.12052527861,4.667731166473212e-07,2.174314544727721e-11
-27418.232972108068,4.854417393309528e-07,2.2303679314824383e-11
-27273.345418937522,5.043502871862699e-07,2.2881658493813048e-11
-27128.45786576698,5.043502871862699e-07,2.3477720199337314e-11
-26983.570312596436,5.139999143549543e-07,2.4092528404492893e-11
-26838.682759425894,5.23816323152727e-07,2.472677511193778e-11
-26693.79520625535,5.23816323152727e-07,2.5381181692987568e-11
-26548.907653084803,5.23816323152727e-07,2.605650029821829e-11
-26404.02009991426,5.23816323152727e-07,2.675351534380076e-11
-26259.132546743716,5.547395150725636e-07,2.7473045078063875e-11
-26114.24499357317,5.547395150725636e-07,2.821594323308223e-11
-25969.35744040263,5.547395150725636e-07,2.8983100766394204e-11
-25824.469887232088,5.761361101300064e-07,2.977544769829082e-11
-25679.58233406154,5.978574764046099e-07,3.059395505048504e-11
-25534.694780890997,6.088001624471537e-07,3.143963689234781e-11
-25389.807227720456,6.199499409297181e-07,3.231355250131944e-11
-25244.91967454991,6.312511040325799e-07,3.3216808644548596e-11
-25100.032121379365,6.312511040325799e-07,3.415056198928536e-11
-24955.144568208823,6.544533516715306e-07,3.5116021650075163e-11
-24810.257015038278,6.662775399034767e-07,3.611445188134558e-11
-24665.369461867733,6.900492923132337e-07,3.714717492457531e-11
-24520.48190869719,7.021212880636294e-07,3.821557401986809e-11
-24375.59435552665,7.511651937906417e-07,3.932109659244539e-11
-24230.7068023561,7.635055979904253e-07,4.046525762530065e-11
-24085.81924918556,7.8859713040306e-07,4.164964323006574e-11
-23940.931696015017,7.8859713040306e-07,4.287591442897909e-11
-23796.044142844472,8.144955090247449e-07,4.4145811161781266e-11
-23651.156589673927,8.538876480515679e-07,4.546115653234881e-11
-23506.269036503385,8.538876480515679e-07,4.682386131095101e-11
-23361.38148333284,8.809361267875942e-07,4.823592870917131e-11
-23216.493930162294,8.809361267875942e-07,4.969945944578034e-11
-23071.606376991753,9.087230491265262e-07,5.121665712319733e-11
-22926.71882382121,9.228808549174691e-07,5.2789833935630156e-11
-22781.831270650662,9.228808549174691e-07,5.4421416731560396e-11
-22636.94371748012,9.520855666328018e-07,5.611395345493629e-11
