grid,cdf_sim,density_sample
-40918.39975362108,1.1863500874033608e-06,8.835311947346763e-11
-40773.51220045054,1.258745556078587e-06,9.007271101985222e-11
-40628.62464727999,1.258745556078587e-06,9.183268560541839e-11
-40483.73709410945,1.3321382022105133e-06,9.363415564796316e-11
-40338.84954093891,1.3321382022105133e-06,9.547826877424468e-11
-40193.96198776836,1.3321382022105133e-06,9.736620908035731e-11
-40049.07443459782,1.3321382022105133e-06,9.929919844250589e-11
-39904.186881427275,1.3321382022105133e-06,1.0127849788040735e-10
-39759.29932825673,1.3321382022105133e-06,1.0330540897565111e-10
-39614.411775086184,1.4890057412427614e-06,1.0538127534747409e-10
-39469.52422191564,1.4890057412427614e-06,1.0750748418851642e-10
-39324.6366687451,1.4890057412427614e-06,1.0968546786325648e-10
-39179.74911557455,1.7325247832393247e-06,1.1191670557195468e-10
-39034.86156240401,1.7325247832393247e-06,1.1420272508307205e-10
-38889.97400923347,1.7325247832393247e-06,1.1654510453728487e-10
-38745.08645606293,1.7325247832393247e-06,1.1894547432636367e-10
-38600.19890289238,1.7325247832393247e-06,1.2140551905035524e-10
-38455.31134972184,1.7325247832393247e-06,1.2392697955667945e-10
-38310.423796551295,1.7325247832393247e-06,1.2651165506492692e-10
-38165.536243380746,1.7325247832393247e-06,1.2916140538134893e-10
-38020.648690210204,1.8206376822884146e-06,1.318781532072223e-10
-37875.76113703966,1.8206376822884146e-06,1.3466388654549435e-10
-37730.873583869114,1.9108025094369175e-06,1.3752066121033724e-10
-37585.98603069857,2.002922963948098e-06,1.40450603444478e-10
-37441.09847752803,2.095286705197722e-06,1.4345591264942455e-10
-37296.21092435748,2.095286705197722e-06,1.4653886423398262e-10
-37151.32337118694,2.095286705197722e-06,1.4970181258671709e-10
-37006.4358180164,2.1916140885871846e-06,1.5294719417834941e-10
-36861.54826484586,2.1916140885871846e-06,1.562775308003494e-10
-36716.66071167531,2.1916140885871846e-06,1.5969543294636e-10
-36571.773158504766,2.1916140885871846e-06,1.632036033434066e-10
-36426.885605334224,2.1916140885871846e-06,1.6680484064025032e-10
-36281.998052163675,2.1916140885871846e-06,1.7050204326060457e-10
-36137.110498993134,2.29416578279847e-06,1.742982134293939e-10
-35992.22294582259,2.29416578279847e-06,1.7819646138062572e-10
-35847.33539265205,2.29416578279847e-06,1.8220000975597168e-10
-35702.4478394815,2.29416578279847e-06,1.8631219820359928e-10
-35557.56028631096,2.5100181097550495e-06,1.905364881873604e-10
-35412.67273314042,2.5100181097550495e-06,1.9487646801697848e-10
-35267.78517996987,2.5100181097550495e-06,1.9933585811047758e-10
-35122.89762679933,2.5100181097550495e-06,2.0391851650072065e-10
-34978.010073628786,2.6243167128341323e-06,2.086284445985954e-10
-34833.12252045824,2.7391214300326296e-06,2.1346979322608326e-10
-34688.234967287695,2.7391214300326296e-06,2.1844686893320395e-10
-34543.347414117154,2.7391214300326296e-06,2.2356414061362916e-10
-34398.459860946605,2.977147702251386e-06,2.2882624643458843e-10
-34253.57230777606,2.977147702251386e-06,2.342380010976024e-10
-34108.68475460552,2.977147702251386e-06,2.3980440344753566e-10
-33963.79720143498,2.977147702251386e-06,2.4553064444846017e-10
-33818.90964826443,2.977147702251386e-06,2.514221155459112e-10
-33674.02209509389,3.1041525862564354e-06,2.5748441743627603e-10
-33529.13454192335,3.2327671674116265e-06,2.637233692652433e-10
-33384.2469887528,3.363696118301035e-06,2.7014501827856755e-10
-33239.35943558226,3.62779644639712e-06,2.76755649949803e-10
-33094.471882411715,3.62779644639712e-06,2.835617986110721e-10
-32949.584329241174,3.763811618947532e-06,2.905702586145693e-10
-32804.696776070625,3.763811618947532e-06,2.9778809605414295e-10
-32659.809222900083,3.763811618947532e-06,3.052226610780734e-10
-32514.921669729538,3.763811618947532e-06,3.128816008260797e-10
-32370.034116558993,4.051744359304852e-06,3.207728730256191e-10
-32225.14656338845,4.342870035425333e-06,3.289047602846868e-10
-32080.25901021791,4.491415831911175e-06,3.3728588512063364e-10
-31935.37145704736,4.491415831911175e-06,3.459252257670235e-10
-31790.48390387682,4.642426774457459e-06,3.548321328031167e-10
-31645.596350706277,4.797181505226623e-06,3.640163466534324e-10
-31500.70879753573,4.797181505226623e-06,3.7348801600782385e-10
-31355.821244365186,5.114319964155852e-06,3.8325771721573235e-10
-31210.933691194645,5.114319964155852e-06,3.9333647471166844e-10
-31066.0461380241,5.442421396272829e-06,4.0373578253275276e-10
-30921.158584853554,5.442421396272829e-06,4.1446762699293833e-10
-30776.271031683013,5.442421396272829e-06,4.255445105828894e-10
-30631.38347851247,5.954869264398041e-06,4.3697947716890863e-10
-30486.495925341922,6.127226046030903e-06,4.487861385691848e-10
-30341.60837217138,6.480145133454198e-06,4.60978702590794e-10
-30196.72081900084,6.480145133454198e-06,4.735720026164669e-10
-30051.833265830293,6.480145133454198e-06,4.865815288360695e-10
-29906.945712659748,6.665024714748845e-06,5.000234612241567e-10
-29762.058159489206,6.665024714748845e-06,5.139147043718229e-10
-29617.17060631866,6.665024714748845e-06,5.282729242884582e-10
-29472.283053148116,7.049291026259453e-06,5.431165872969031e-10
-29327.395499977574,7.439884174883069e-06,5.584650011540757e-10
-29182.507946807033,7.439884174883069e-06,5.743383585382507e-10
-29037.620393636484,7.843443690156151e-06,5.907577830540353e-10
-28892.732840465942,7.843443690156151e-06,6.077453779166891e-10
-28747.8452872954,8.051086503858799e-06,6.253242774888806e-10
-28602.957734124855,8.051086503858799e-06,6.435187018552049e-10
-28458.07018095431,8.266739823016836e-06,6.623540146331022e-10
-28313.182627783768,8.266739823016836e-06,6.818567842330427e-10
-28168.295074613223,8.266739823016836e-06,7.020548487963172e-10
-28023.407521442678,8.266739823016836e-06,7.229773850553056e-10
-27878.519968272136,8.266739823016836e-06,7.446549813791522e-10
-27733.632415101594,8.266739823016836e-06,7.671197152870497e-10
-27588.744861931045,8.503477594336954e-06,7.904052357323651e-10
-27443.857308760504,8.742792215245807e-06,8.145468504834334e-10
-27298.969755589962,9.235570071124628e-06,8.395816189513594e-10
-27154.082202419417,9.235570071124628e-06,8.655484508416572e-10
-27009.19464924887,9.489216985014392e-06,8.924882110352615e-10
-26864.30709607833,9.489216985014392e-06,9.204438311355245e-10
-26719.419542907784,1.0017707233110167e-05,9.494604281514964e-10
-26574.53198973724,1.0551186685469866e-05,9.795854308243101e-10
-26429.644436566698,1.0551186685469866e-05,1.0108687141431296e-09
-26284.756883396152,1.0826055327855529e-05,1.0433627426401324e-09
-26139.869330225607,1.110980618693941e-05,1.077122723100729e-09
-25994.981777055065,1.1396404985276192e-05,1.1122067673759284e-09
-25850.094223884524,1.168670648524987e-05,1.1486760660391047e-09
-25705.20667071398,1.258329908238607e-05,1.186595073689229e-09
-25560.319117543433,1.2889477453573287e-05,1.2260317067682729e-09
-25415.43156437289,1.319938436266871e-05,1.2670575548314513e-09
-25270.544011202346,1.319938436266871e-05,1.3097481062866402e-09
-25125.6564580318,1.3841389270128062e-05,1.3541829897039298e-09
-24980.76890486126,1.4829398041848302e-05,1.4004462318884866e-09
-24835.881351690714,1.4829398041848302e-05,1.4486265340107058e-09
-24690.99379852017,1.5166278700461963e-05,1.4988175671976983e-09
-24546.106245349627,1.5513041126719254e-05,1.5511182891104292e-09
-24401.21869217908,1.5863341175240075e-05,1.6056332831625107e-09
-24256.33113900854,1.658501490902147e-05,1.6624731221805395e-09
-24111.443585837995,1.658501490902147e-05,1.721754758463783e-09
-23966.556032667453,1.6956639842352358e-05,1.7836019423737315e-09
-23821.668479496908,1.7339174451486918e-05,1.8481456717737522e-09
-23676.780926326363,1.812178366093953e-05,1.9155246748469938e-09
-23531.89337315582,1.8915675270133848e-05,1.9858859290494226e-09
-23387.005819985276,1.973108652604065e-05,2.0593852192056093e-09
-23242.118266814734,1.973108652604065e-05,2.1361877380314244e-09
-23097.23071364419,2.100811060081986e-05,2.216468732671444e-09
-22952.343160473643,2.2310454446064426e-05,2.3004142011737085e-09
-22807.4556073031,2.2310454446064426e-05,2.388221643193419e-09
-22662.568054132556,2.2310454446064426e-05,2.4801008696241466e-09
-22517.680500962015,2.2773678638172886e-05,2.5762748763042493e-09
-22372.79294779147,2.3243461397344025e-05,2.6769807874427405e-09
-22227.905394620924,2.3731036534732796e-05,2.782470874957361e-09
-22083.017841450383,2.4228670995108698e-05,2.8930136605251678e-09
-21938.130288279837,2.6760957888426894e-05,3.008895107818197e-09
-21793.242735109296,2.7794549846900465e-05,3.1304199131423883e-09
-21648.35518193875,2.9387892103113863e-05,3.2579129035249823e-09
