grid,cdf_sim,density_sample
-38061.461560567244,2.0379101580204547e-07,8.587203652635266e-12
-37916.5740073967,2.212900590397326e-07,8.758242953254092e-12
-37771.686454226154,2.3010403289513274e-07,8.93338977674696e-12
-37626.79890105561,2.3010403289513274e-07,9.112759742298215e-12
-37481.91134788507,2.572741657780606e-07,9.296472205618503e-12
-37337.02379471452,2.572741657780606e-07,9.4846503954161e-12
-37192.13624154398,2.572741657780606e-07,9.677421555432006e-12
-37047.24868837344,2.572741657780606e-07,9.874917092288913e-12
-36902.3611352029,2.6666336115519216e-07,1.0077272729417412e-11
-36757.47358203235,2.6666336115519216e-07,1.028462866733554e-11
-36612.586028861806,2.6666336115519216e-07,1.0497129750570703e-11
-36467.698475691264,2.6666336115519216e-07,1.0714925641529652e-11
-36322.810922520715,2.7644514317253296e-07,1.093817100163431e-11
-36177.923369350174,2.7644514317253296e-07,1.11670256800604e-11
-36033.03581617963,2.7644514317253296e-07,1.1401654910431272e-11
-35888.14826300909,2.7644514317253296e-07,1.1642229515836622e-11
-35743.26070983854,2.8666320224090773e-07,1.1888926122566756e-11
-35598.373156668,2.8666320224090773e-07,1.2141927382971247e-11
-35453.48560349746,2.8666320224090773e-07,1.2401422207872398e-11
-35308.59805032691,2.8666320224090773e-07,1.2667606008986467e-11
-35163.71049715637,2.974149408812781e-07,1.2940680951829378e-11
-35018.822943985826,2.974149408812781e-07,1.3220856219607225e-11
-34873.93539081528,3.192855173863073e-07,1.3508348288619657e-11
-34729.047837644735,3.192855173863073e-07,1.3803381215731186e-11
-34584.160284474194,3.192855173863073e-07,1.410618693849516e-11
-34439.272731303645,3.419181060133491e-07,1.4417005588545018e-11
-34294.3851781331,3.419181060133491e-07,1.4736085818902713e-11
-34149.49762496256,3.419181060133491e-07,1.506368514588624e-11
-34004.61007179202,3.419181060133491e-07,1.540007030633687e-11
-33859.72251862147,3.419181060133491e-07,1.574551763092451e-11
-33714.83496545093,3.419181060133491e-07,1.6100313434331635e-11
-33569.94741228039,3.540524383687444e-07,1.646475442315901e-11
-33425.05985910984,3.6632206013913514e-07,1.6839148122443678e-11
-33280.1723059393,3.787263924411062e-07,1.722381332172771e-11
-33135.284752768755,3.913410000361288e-07,1.7619080541668902e-11
-32990.397199598214,4.0407212711447e-07,1.802529252223896e-11
-32845.509646427665,4.0407212711447e-07,1.8442804733614287e-11
-32700.622093257123,4.0407212711447e-07,1.8871985910924637e-11
-32555.734540086578,4.0407212711447e-07,1.931321861409256e-11
-32410.846986916033,4.173831032330769e-07,1.9766899814065037e-11
-32265.95943374549,4.173831032330769e-07,2.0233441506812744e-11
-32121.071880574946,4.3097566441504144e-07,2.0713271356553098e-11
-31976.184327404404,4.447538548836211e-07,2.1206833369732603e-11
-31831.29677423386,4.447538548836211e-07,2.171458860139791e-11
-31686.409221063317,4.731308583868639e-07,2.2237015895675272e-11
-31541.52166789277,4.874387554571299e-07,2.277461266218063e-11
-31396.634114722227,4.874387554571299e-07,2.3327895690288103e-11
-31251.746561551685,5.021950413383374e-07,2.3897402003300056e-11
-31106.85900838114,5.171518962497132e-07,2.4483689754678832e-11
-30961.971455210594,5.171518962497132e-07,2.508733916863392e-11
-30817.083902040053,5.476414702281953e-07,2.5708953527491223e-11
-30672.196348869507,5.784749704778534e-07,2.6349160208419023e-11
-30527.308795698966,5.784749704778534e-07,2.7008611772238e-11
-30382.42124252842,5.942900466314326e-07,2.7687987107213682e-11
-30237.53368935788,6.584515188666382e-07,2.838799263089931e-11
-30092.646136187333,6.584515188666382e-07,2.910936355328954e-11
-29947.758583016788,6.584515188666382e-07,2.9852865204747065e-11
-29802.871029846247,6.584515188666382e-07,3.061929443237429e-11
-29657.9834766757,7.093732330629129e-07,3.14094810687347e-11
-29513.095923505156,7.093732330629129e-07,3.22242894770726e-11
-29368.208370334614,7.267984788552648e-07,3.306462017743696e-11
-29223.320817164073,7.267984788552648e-07,3.39314115583998e-11
-29078.433263993524,7.267984788552648e-07,3.48256416793525e-11
-28933.545710822982,7.267984788552648e-07,3.574833016868459e-11
-28788.65815765244,7.634621081237444e-07,3.670054022349061e-11
-28643.770604481895,7.820080399342127e-07,3.768338071681351e-11
-28498.88305131135,7.820080399342127e-07,3.869800841882566e-11
-28353.99549814081,7.820080399342127e-07,3.974563033876427e-11
-28209.107944970263,7.820080399342127e-07,4.0827506194889624e-11
-28064.220391799718,8.017082609872764e-07,4.194495102020893e-11
-27919.332838629176,8.615619899696557e-07,4.3099337912227843e-11
-27774.445285458634,8.615619899696557e-07,4.4292100935542527e-11
-27629.557732288085,8.820562232704252e-07,4.55247381866734e-11
-27484.670179117544,9.237943064157756e-07,4.679881503118061e-11
-27339.782625947002,9.872677602031789e-07,4.81159675237857e-11
-27194.895072776457,1.0300960448128483e-06,4.9477906022946675e-11
