grid,cdf_sim,density_sample
-36531.11925136894,6.731080426729189e-08,1.6484072890696656e-12
-36386.2316981984,6.731080426729189e-08,1.6817081378205263e-12
-36241.34414502785,6.731080426729189e-08,1.7158198819821051e-12
-36096.456591857306,6.731080426729189e-08,1.7507656593535289e-12
-35951.569038686765,7.001594294192014e-08,1.786569365529198e-12
-35806.68148551622,7.273537628100617e-08,1.8232556819403943e-12
-35661.793932345674,7.273537628100617e-08,1.860850105054955e-12
-35516.90637917513,7.550007413043356e-08,1.89937897678749e-12
-35372.01882600459,7.830051800145304e-08,1.9388695161760156e-12
-35227.13127283404,7.830051800145304e-08,1.9793498523828545e-12
-35082.2437196635,8.116804645094406e-08,2.020849059081241e-12
-34937.35616649296,8.406463974266247e-08,2.0633971902918346e-12
-34792.46861332241,8.70055276656144e-08,2.107025317736626e-12
-34647.58106015187,8.996357057750248e-08,2.151765569781321e-12
-34502.693506981326,8.996357057750248e-08,2.1976511720407407e-12
-34357.80595381078,9.29855926305908e-08,2.2447164897258232e-12
-34212.918400640236,9.909891423770305e-08,2.2929970718146296e-12
-34068.030847469694,1.0219922966583877e-07,2.34252969713424e-12
-33923.14329429915,1.0219922966583877e-07,2.393352422444874e-12
-33778.2557411286,1.0533559156807229e-07,2.4455046326223695e-12
-33633.36818795806,1.0533559156807229e-07,2.4990270930401868e-12
-33488.48063478752,1.0533559156807229e-07,2.553962004257421e-12
-33343.59308161697,1.0858056314537427e-07,2.6103530591251772e-12
-33198.70552844643,1.1187208029667723e-07,2.668245502429215e-12
-33053.81797527589,1.1519050175309983e-07,2.727686193193648e-12
-32908.930422105346,1.1856382793541207e-07,2.788723669776576e-12
-32764.042868934797,1.1856382793541207e-07,2.8514082178963103e-12
-32619.155315764256,1.1856382793541207e-07,2.915791941733502e-12
-32474.26776259371,1.1856382793541207e-07,2.981928838263423e-12
-32329.380209423165,1.1856382793541207e-07,3.0498748749801398e-12
-32184.492656252623,1.1856382793541207e-07,3.119688071183878e-12
-32039.605103082078,1.1856382793541207e-07,3.191428583012064e-12
-31894.717549911536,1.1856382793541207e-07,3.2651587924046397e-12
-31749.82999674099,1.1856382793541207e-07,3.3409434002046974e-12
-31604.94244357045,1.1856382793541207e-07,3.418849523607154e-12
-31460.054890399904,1.1856382793541207e-07,3.498946798179706e-12
-31315.16733722936,1.223595573533487e-07,3.5813074846933043e-12
-31170.279784058817,1.223595573533487e-07,3.666006581012755e-12
-31025.392230888272,1.223595573533487e-07,3.7531219393123264e-12
-30880.504677717727,1.2630361248458955e-07,3.842734388896668e-12
-30735.617124547185,1.3030384279624642e-07,3.934927864923186e-12
-30590.72957137664,1.3030384279624642e-07,4.0297895433394424e-12
-30445.842018206098,1.3030384279624642e-07,4.1274099823673355e-12
-30300.954465035553,1.3030384279624642e-07,4.227883270885086e-12
-30156.06691186501,1.3030384279624642e-07,4.33130718407904e-12
-30011.179358694466,1.3030384279624642e-07,4.437783346758911e-12
-29866.29180552392,1.3030384279624642e-07,4.547417404753613e-12
-29721.40425235338,1.3030384279624642e-07,4.6603192048298955e-12
-29576.516699182834,1.3915086528244662e-07,4.776602983602239e-12
-29431.62914601229,1.3915086528244662e-07,4.896387565930865e-12
-29286.741592841747,1.3915086528244662e-07,5.019796573334835e-12
-29141.8540396712,1.4832031004776517e-07,5.146958642979194e-12
-28996.96648650066,1.4832031004776517e-07,5.2780076578296566e-12
-28852.078933330115,1.5770985132197177e-07,5.41308298860406e-12
-28707.191380159573,1.5770985132197177e-07,5.552329748190071e-12
-28562.303826989028,1.5770985132197177e-07,5.69589905923852e-12
-28417.416273818482,1.5770985132197177e-07,5.843948335687867e-12
-28272.52872064794,1.5770985132197177e-07,5.996641579021122e-12
-28127.641167477395,1.5770985132197177e-07,6.1541496901086476e-12
-27982.75361430685,1.6791092907872717e-07,6.31665079754294e-12
-27837.86606113631,1.7304668794615404e-07,6.4843306034309065e-12
-27692.978507965767,1.782830290687023e-07,6.657382747669448e-12
-27548.090954795218,1.835410655834507e-07,6.836009191798074e-12
-27403.203401624676,1.8890031099597182e-07,7.020420623591379e-12
-27258.315848454135,1.8890031099597182e-07,7.21083688363177e-12
-27113.42829528359,1.9993783341919092e-07,7.407487415183007e-12
-26968.540742113044,1.9993783341919092e-07,7.610611738772506e-12
-26823.653188942502,2.0556534751195533e-07,7.820459952983787e-12
-26678.765635771957,2.1128696595102025e-07,8.037293263060993e-12
-26533.87808260141,2.1712082138241572e-07,8.261384539032944e-12
-26388.99052943087,2.1712082138241572e-07,8.493018905182717e-12
-26244.10297626033,2.1712082138241572e-07,8.732494362808207e-12
-26099.21542308978,2.231993214068877e-07,8.980122448356011e-12
-25954.327869919238,2.29325195100795e-07,9.236228929150145e-12
-25809.440316748696,2.29325195100795e-07,9.501154539093605e-12
-25664.55276357815,2.41949812763236e-07,9.775255756882373e-12
-25519.665210407606,2.4834917424059404e-07,1.0058905629451795e-11
-25374.777657237064,2.548132313228551e-07,1.0352494643563962e-11
-25229.89010406652,2.548132313228551e-07,1.0656431648651387e-11
-25085.002550895973,2.6147826005775285e-07,1.09711448342519e-11
-24940.11499772543,2.6147826005775285e-07,1.1297082765610498e-11
-24795.22744455489,2.683561433210386e-07,1.1634715481277789e-11
-24650.33989138434,2.7531876348581423e-07,1.1984535656814276e-11
-24505.4523382138,2.8952184895139545e-07,1.2347059839006497e-11
-24360.564785043258,3.1122943509449344e-07,1.2722829755325089e-11
-24215.677231872713,3.3310609109516617e-07,1.3112413703702027e-11
-24070.789678702167,3.479195488543825e-07,1.3516408028080916e-11
-23925.902125531626,3.479195488543825e-07,1.3935438685601002e-11
-23781.01457236108,3.479195488543825e-07,1.4370162911714739e-11
-23636.127019190535,3.635058140898024e-07,1.482127099001432e-11
-23491.239466019993,3.635058140898024e-07,1.52894881340582e-11
-23346.35191284945,3.715757629761648e-07,1.577557648904451e-11
-23201.464359678903,3.879957955502361e-07,1.6280337261783485e-11
-23056.57680650836,4.0466164084995774e-07,1.6804612988074715e-11
-22911.68925333782,4.299631477735981e-07,1.7349289947305326e-11
-22766.801700167274,4.299631477735981e-07,1.7915300734854634e-11
-22621.91414699673,4.3862273395988003e-07,1.8503627003727386e-11
-22477.026593826187,4.563669773062371e-07,1.9115302387746176e-11
-22332.139040655642,4.6539942575569045e-07,1.9751415619618785e-11
-22187.251487485097,5.019478637382958e-07,2.041311385827072e-11
-22042.363934314555,5.2054647869206e-07,2.110160624100037e-11
-21897.47638114401,5.393666246915653e-07,2.181816767728285e-11
-21752.588827973465,5.780226835586359e-07,2.2564142902434765e-11
-21607.701274802923,5.877479116337272e-07,2.3340950810858355e-11
-21462.81372163238,6.076057002862633e-07,2.4150089090228288e-11
-21317.926168461836,6.177223214372676e-07,2.4993139179776767e-11
-21173.03861529129,6.280817635423596e-07,2.5871771577792846e-11
-21028.15106212075,6.280817635423596e-07,2.678775152558775e-11
-20883.263508950204,6.602621028948046e-07,2.774294509751756e-11
-20738.37595577966,6.71116634668795e-07,2.8739325729208524e-11
-20593.488402609117,7.040426654185586e-07,2.977898121893016e-11
-20448.60084943857,7.379664415383111e-07,3.0864121240120746e-11
-20303.713296268026,7.834734601446576e-07,3.1997085406428153e-11
-20158.825743097485,7.834734601446576e-07,3.318035193430631e-11
-20013.93818992694,7.953347417485918e-07,3.441654695224607e-11
-19869.050636756398,8.559869112208509e-07,3.5708454510147214e-11
-19724.163083585852,8.683225344460028e-07,3.705902734721012e-11
-19579.27553041531,8.936072210808489e-07,3.84713984820752e-11
-19434.387977244765,9.447287898167102e-07,3.9948893694825616e-11
-19289.50042407422,9.708270509263213e-07,4.149504497695094e-11
-19144.61287090368,9.708270509263213e-07,4.311360503250981e-11
-18999.725317733133,9.980423478218263e-07,4.480856292160053e-11
-18854.83776456259,9.980423478218263e-07,4.658416094593465e-11
-18709.950211392046,1.0260948604701899e-06,4.844491288589868e-11
-18565.0626582215,1.0692726408287442e-06,5.039562370908226e-11
-18420.17510505096,1.1279597446285312e-06,5.2441410881973426e-11
-18275.287551880414,1.202977124486339e-06,5.458772742948296e-11
-18130.399998709872,1.2181977772588528e-06,5.6840386901327264e-11
-17985.512445539327,1.2181977772588528e-06,5.920559042021931e-11
-17840.62489236878,1.2657193607408728e-06,6.168995600447367e-11
-17695.73733919824,1.2982946565422256e-06,6.430055037725208e-11
-17550.849786027695,1.3646627408005103e-06,6.704492349646083e-11
-17405.962232857153,1.415354622707023e-06,6.993114606355267e-11
-17261.074679686608,1.415354622707023e-06,7.29678502964725e-11
-17116.187126516063,1.450547360391503e-06,7.616427428204528e-11
-16971.29957334552,1.5225579388646577e-06,7.953031025663982e-11
-16826.412020174976,1.5411267061671078e-06,8.307655720136742e-11
-16681.524467004434,1.6356738460837737e-06,8.681437817989232e-11
-16536.63691383389,1.6747443564325837e-06,9.07559628937057e-11
-16391.749360663343,1.7735458007180988e-06,9.491439598206733e-11
-16246.861807492802,1.814274717243304e-06,9.93037316524963e-11
-16101.974254322256,1.8968848648312018e-06,1.0393907529350494e-10
-15957.086701151715,1.939141009978355e-06,1.0883667279517254e-10
-15812.19914798117,2.11329576370509e-06,1.1401400838622812e-10
-15667.311594810624,2.202073834425816e-06,1.1948991188978373e-10
-15522.424041640083,2.3156818827719086e-06,1.252846764051653e-10
-15377.536488469537,2.4317823140847844e-06,1.3142018754203502e-10
-15232.648935298996,2.5267433482235807e-06,1.3792006546706544e-10
-15087.76138212845,2.673526692161235e-06,1.44809821174974e-10
-14942.873828957905,2.849102727606932e-06,1.5211702856720377e-10
-14797.986275787363,2.9264083622960966e-06,1.5987151411583097e-10
-14653.098722616818,3.0321112395854276e-06,1.6810556611067725e-10
-14508.211169446276,3.139817865177564e-06,1.768541657379208e-10
-14363.323616275731,3.194699836548375e-06,1.8615524252317112e-10
-14218.436063105186,3.393641758435962e-06,1.960499569961079e-10
-14073.548509934644,3.5698426977390027e-06,2.0658301380337947e-10
-13928.660956764099,3.689526828564088e-06,2.178030089184097e-10
-13783.773403593557,3.9060187047859835e-06,2.2976281507918124e-10
-13638.885850423012,4.127692405004022e-06,2.4252001013740654e-10
-13493.998297252467,4.2896646864005405e-06,2.561373536357228e-10
-13349.110744081925,4.35684721646753e-06,2.7068331765670873e-10
-13204.22319091138,4.493451948138974e-06,2.8623267882362e-10
-13059.335637740838,4.741992979150804e-06,3.028671792957348e-10
-12914.448084570293,4.9231847502103374e-06,3.2067626571199073e-10
-12769.560531399748,5.260121686324264e-06,3.397579163199135e-10
-12624.672978229206,5.570528330884471e-06,3.60219568011967e-10
-12479.78542505866,5.8094376347649035e-06,3.821791567129439e-10
-12334.897871888119,6.096001971046704e-06,4.057662865609263e-10
-12190.010318717574,6.43271700336676e-06,4.3112354564947454e-10
-12045.122765547028,6.694952956263398e-06,4.584079888080911e-10
-11900.235212376487,7.190428644310404e-06,4.877928110610287e-10
-11755.347659205941,7.609790654490653e-06,5.194692391040255e-10
-11610.4601060354,7.848405673477385e-06,5.536486724739193e-10
-11465.572552864855,8.391768791833456e-06,5.905651111767509e-10
-11320.68499969431,8.697538783373918e-06,6.304779125294073e-10
-11175.797446523768,9.647539473143685e-06,6.736749270317852e-10
-11030.909893353222,1.0030077299708412e-05,7.204760714304042e-10
-10886.02234018268,1.0423224986596392e-05,7.712374070148891e-10
-10741.134787012135,1.1240313938002987e-05,8.263558029152111e-10
-10596.24723384159,1.1545028361061968e-05,8.862742781168541e-10
-10451.359680671048,1.2050303070491919e-05,9.5148813254439e-10
-10306.472127500503,1.2900509995711838e-05,1.0225519974459715e-09
-10161.584574329961,1.39125549618804e-05,1.1000879591366036e-09
-10016.697021159416,1.5319294385762014e-05,1.1847949387827513e-09
-9871.80946798887,1.6119629929603115e-05,1.2774595453933533e-09
-9726.92191481833,1.7325432516969754e-05,1.3789686608359358e-09
-9582.034361647784,1.8109152414868723e-05,1.4903240661547136e-09
-9437.146808477242,1.9259969967736034e-05,1.6126594797703501e-09
-9292.259255306697,2.0030708842829268e-05,1.7472604528437063e-09
-9147.371702136152,2.0828592888498087e-05,1.8955876584003956e-09
-9002.48414896561,2.2589763545139336e-05,2.0593042227924744e-09
-8857.596595795065,2.355744542746837e-05,2.2403078858508922e-09
-8712.70904262452,2.537575916812512e-05,2.4407689461822344e-09
-8567.821489453978,2.7592418908211812e-05,2.6631751588171216e-09
-8422.933936283433,2.9793117768045903e-05,2.9103850145000423e-09
-8278.04638311289,3.1403487485962036e-05,3.1856911570687773e-09
-8133.158829942346,3.30978137602438e-05,3.4928961053774584e-09
-7988.2712767718,3.537405231734286e-05,3.83640296216145e-09
-7843.383723601259,3.9112306247266954e-05,4.221324444266427e-09
-7698.496170430713,4.230715617041877e-05,4.653614396312164e-09
-7553.608617260172,4.5378302110639116e-05,5.1402270052871735e-09
-7408.721064089626,4.9230768811152844e-05,5.6893102859304165e-09
-7263.833510919081,5.215808411431791e-05,6.310442148276394e-09
-7118.9459577485395,5.6254457468236605e-05,7.014919613147735e-09
-6974.058404577994,6.166997437518918e-05,7.816114675687558e-09
-6829.170851407453,6.759260660948692e-05,8.729914158159177e-09
-6684.283298236907,7.38594939152916e-05,9.775265951639073e-09
-6539.395745066362,7.918662957320379e-05,1.0974860749628101e-08
-6394.50819189582,8.913893271183073e-05,1.2355987318853917e-08
-6249.620638725275,9.611698375329692e-05,1.3951611364681107e-08
-6104.733085554733,0.00010482901851345868,1.5801744303455068e-08
-5959.845532384188,0.0001182480257114915,1.7955190421920795e-08
-5814.957979213643,0.00012822082786602168,2.0471791385533993e-08
-5670.070426043101,0.00013916547064670484,2.3425329339722087e-08
-5525.182872872556,0.00015694601815752614,2.6907309049475816e-08
-5380.295319702014,0.00017529747323862435,3.1031923244827106e-08
-5235.407766531469,0.00019609085397644522,3.5942625014328835e-08
-5090.520213360924,0.00022146204370460888,4.182090413945115e-08
-4945.632660190382,0.00025193835310080283,4.889811763739585e-08
-4800.745107019837,0.00029138911025970347,5.747160082051707e-08
-4655.857553849295,0.0003315541006401393,6.792685157742867e-08
-4510.97000067875,0.00037993399968963635,8.076844760281148e-08
-4366.0824475082045,0.0004434624161711319,9.666370730864562e-08
-4221.194894337663,0.0005194524188146268,1.1650525192512112e-07
-4076.3073411671176,0.0005912151349338157,1.4150211195436298e-07
-3931.419787996576,0.0006952362917736605,1.7331481626582094e-07
-3786.5322348260306,0.0008148766975252883,2.1425978739393727e-07
-3641.644681655489,0.0009511037413340288,2.676256914922266e-07
-3496.75712848494,0.001135315432370655,3.381755798697984e-07
-3351.8695753143984,0.0013394417220278616,4.3296608191769796e-07
-3206.9820221438567,0.001635638626688295,5.627215337273657e-07
-3062.094468973315,0.001993850782479187,7.441929358375386e-07
-2917.206915802766,0.002482086149917839,1.0042287223533886e-06
