grid,cdf_sim,density_sample
-37865.44743027228,1.515034211864427e-07,7.48199182823111e-12
-37720.55987710174,1.515034211864427e-07,7.630994871638702e-12
-37575.67232393119,1.5874777930177106e-07,7.783575347586856e-12
-37430.78477076065,1.5874777930177106e-07,7.939833919270432e-12
-37285.89721759011,1.5874777930177106e-07,8.099874501609745e-12
-37141.00966441956,1.5874777930177106e-07,8.263804379949502e-12
-36996.12211124902,1.5874777930177106e-07,8.4317343335937e-12
-36851.234558078475,1.6636719959098752e-07,8.603778764393566e-12
-36706.34700490793,1.741064554826635e-07,8.780055830617623e-12
-36561.459451737384,1.741064554826635e-07,8.960687586343352e-12
-36416.57189856684,1.8194299511066815e-07,9.145800126621864e-12
-36271.6843453963,1.8194299511066815e-07,9.335523738680122e-12
-36126.79679222575,1.8194299511066815e-07,9.529993059438088e-12
-35981.90923905521,1.8194299511066815e-07,9.729347239631951e-12
-35837.02168588467,1.8194299511066815e-07,9.933730114850107e-12
-35692.13413271413,1.8194299511066815e-07,1.0143290383803226e-11
-35547.24657954358,1.8194299511066815e-07,1.0358181794166618e-11
-35402.35902637304,1.9887104185188078e-07,1.0578563336350328e-11
-35257.471473202495,1.9887104185188078e-07,1.0804599445570845e-11
-35112.583920031946,1.9887104185188078e-07,1.103646021261756e-11
-34967.696366861404,1.9887104185188078e-07,1.1274321603726637e-11
-34822.80881369086,2.077265892776534e-07,1.1518365689998622e-11
-34677.921260520314,2.077265892776534e-07,1.1768780886816225e-11
-34533.03370734977,2.077265892776534e-07,1.2025762203745117e-11
-34388.14615417923,2.077265892776534e-07,1.2289511505424202e-11
-34243.25860100868,2.077265892776534e-07,1.2560237783980238e-11
-34098.37104783814,2.077265892776534e-07,1.2838157443528976e-11
-33953.4834946676,2.077265892776534e-07,1.3123494597355885e-11
-33808.59594149706,2.268675861250838e-07,1.3416481378400618e-11
-33663.70838832651,2.268675861250838e-07,1.3717358263704372e-11
-33518.820835155966,2.268675861250838e-07,1.4026374413513042e-11
-33373.933281985424,2.268675861250838e-07,1.4343788025769603e-11
-33229.045728814875,2.368899460525031e-07,1.466986670676592e-11
-33084.158175644334,2.470438134210838e-07,1.5004887858769842e-11
-32939.27062247379,2.573204920274569e-07,1.5349139085486138e-11
-32794.38306930325,2.6766712722386077e-07,1.5702918616258816e-11
-32649.4955161327,2.6766712722386077e-07,1.606653574997225e-11
-32504.60796296216,2.7825314138767603e-07,1.6440311319662324e-11
-32359.720409791615,2.9979140492182307e-07,1.6824578178906852e-11
-32214.83285662107,2.9979140492182307e-07,1.7219681711122335e-11
-32069.945303450528,2.9979140492182307e-07,1.7625980362961144e-11
-31925.057750279982,3.109755183100602e-07,1.804384620307018e-11
-31780.17019710944,3.109755183100602e-07,1.847366550754266e-11
-31635.282643938895,3.223932662416098e-07,1.8915839373475975e-11
-31490.395090768354,3.340359414378018e-07,1.9370784362124173e-11
-31345.50753759781,3.457430977388883e-07,1.983893317322673e-11
-31200.619984427263,3.576883062286569e-07,2.0320735352182542e-11
-31055.73243125672,3.576883062286569e-07,2.0816658031839538e-11
-30910.844878086176,3.6979384744582865e-07,2.1327186710773385e-11
-30765.95732491563,3.6979384744582865e-07,2.1852826070039903e-11
-30621.06977174509,3.6979384744582865e-07,2.2394100830505405e-11
-30476.182218574544,3.8244436536664555e-07,2.2951556652984142e-11
-30331.294665404002,3.8244436536664555e-07,2.352576108354673e-11
-30186.407112233457,3.9542594428808336e-07,2.4117304546506616e-11
-30041.519559062916,3.9542594428808336e-07,2.4726801387745106e-11
-29896.63200589237,3.9542594428808336e-07,2.5354890971196622e-11
-29751.744452721825,3.9542594428808336e-07,2.600223883149102e-11
-29606.856899551283,3.9542594428808336e-07,2.6669537885933698e-11
-29461.969346380738,3.9542594428808336e-07,2.7357509709203835e-11
-29317.081793210193,3.9542594428808336e-07,2.806690587435897e-11
-29172.19424003965,3.9542594428808336e-07,2.8798509363964386e-11
-29027.30668686911,4.097906269919691e-07,2.955313605540147e-11
-28882.41913369856,4.2439951068623167e-07,3.033163628467011e-11
-28737.53158052802,4.2439951068623167e-07,3.113489649327523e-11
-28592.644027357477,4.2439951068623167e-07,3.196384096308e-11
-28447.756474186932,4.2439951068623167e-07,3.281943364432511e-11
-28302.868921016387,4.2439951068623167e-07,3.3702680082350315e-11
-28157.981367845845,4.400805053830985e-07,3.461462944891486e-11
-28013.0938146753,4.558757277499096e-07,3.555637668440025e-11
-27868.206261504754,4.720113227822011e-07,3.652906475759275e-11
-27723.318708334213,4.884377939746373e-07,3.753388705018869e-11
-27578.43115516367,4.884377939746373e-07,3.857208987363877e-11
-27433.543601993122,5.052897445823375e-07,3.964497512646129e-11
-27288.65604882258,5.222627435819959e-07,4.075390310069859e-11
-27143.76849565204,5.395815732129891e-07,4.190029544678432e-11
-26998.880942481494,5.570540463456683e-07,4.308563830671518e-11
-26853.99338931095,5.747678010706978e-07,4.4311485626103886e-11
