grid,cdf_sim,density_sample
-29288.35505506156,5.443583508486672e-06,4.4844876994124643e-10
-29143.467501891013,5.589209726317999e-06,4.583839570143069e-10
-28998.57994872047,5.589209726317999e-06,4.685854128064962e-10
-28853.692395549926,5.73725301102547e-06,4.790615298085252e-10
-28708.804842379384,5.887551767771297e-06,4.898210052495034e-10
-28563.91728920884,6.039804813110596e-06,5.008728536453618e-10
-28419.029736038294,6.498135528292536e-06,5.122264199260544e-10
-28274.142182867752,6.498135528292536e-06,5.238913931710759e-10
-28129.254629697207,6.65473318583404e-06,5.358778209845967e-10
-27984.367076526665,6.65473318583404e-06,5.481961245432174e-10
-27839.47952335612,6.65473318583404e-06,5.608571143512764e-10
-27694.591970185575,6.65473318583404e-06,5.738720067405863e-10
-27549.704417015033,6.816954745907517e-06,5.872524411535987e-10
-27404.816863844488,7.144687913939018e-06,6.01010498251321e-10
-27259.929310673946,7.4755679179112885e-06,6.151587188895555e-10
-27115.0417575034,7.643090776294865e-06,6.29710124009716e-10
-26970.154204332855,7.811995281772234e-06,6.446782354930906e-10
-26825.266651162314,7.982414958822773e-06,6.60077098030358e-10
-26680.37909799177,7.982414958822773e-06,6.759213020611315e-10
-26535.491544821227,7.982414958822773e-06,6.922260078417122e-10
-26390.60399165068,8.15827020147527e-06,7.090069707025347e-10
-26245.716438480136,8.335551436404496e-06,7.262805675606264e-10
-26100.828885309595,8.516010681280417e-06,7.440638247562383e-10
-25955.94133213905,8.697299440868053e-06,7.623744472871261e-10
-25811.053778968504,8.697299440868053e-06,7.812308495182557e-10
-25666.166225797962,9.254938826382327e-06,8.006521874496668e-10
-25521.278672627417,9.441618910724176e-06,8.206583926302907e-10
-25376.391119456875,9.441618910724176e-06,8.41270207810765e-10
-25231.50356628633,9.632382984488988e-06,8.625092244344669e-10
-25086.61601311579,9.825491476470332e-06,8.84397922071766e-10
-24941.728459945243,1.0216708216409656e-05,9.069597099095336e-10
-24796.840906774698,1.0611581199130036e-05,9.302189704146826e-10
-24651.953353604156,1.0811717203329414e-05,9.542011052983946e-10
-24507.06580043361,1.1013268090133248e-05,9.789325839155247e-10
-24362.178247263066,1.1217588830753484e-05,1.0044409942426112e-09
-24217.290694092524,1.1422901745067104e-05,1.030755096586959e-09
-24072.40314092198,1.1422901745067104e-05,1.0579048801894356e-09
-23927.515587751437,1.1634593262677071e-05,1.0859216228940718e-09
-23782.628034580892,1.2272828636189384e-05,1.1148379540692048e-09
-23637.74048141035,1.2705891351016972e-05,1.1446879209768514e-09
-23492.852928239805,1.3142891886910616e-05,1.1755070588004547e-09
-23347.96537506926,1.336300349169283e-05,1.2073324645550032e-09
-23203.077821898718,1.336300349169283e-05,1.2402028751187424e-09
-23058.190268728173,1.4039570981736615e-05,1.2741587496418919e-09
-22913.302715557627,1.4725865758403087e-05,1.3092423566053894e-09
-22768.415162387086,1.5186096902669686e-05,1.3454978658211342e-09
-22623.52760921654,1.5419825589025186e-05,1.3829714456857228e-09
-22478.640056046,1.5654523503741282e-05,1.4217113660210761e-09
-22333.752502875454,1.6130909323365097e-05,1.4617681068588894e-09
-22188.864949704912,1.637223068755807e-05,1.5031944735508762e-09
-22043.977396534367,1.637223068755807e-05,1.5460457186138397e-09
-21899.08984336382,1.6619334272486645e-05,1.5903796707479235e-09
-21754.20229019328,1.7118591522668244e-05,1.6362568714976175e-09
-21609.314737022734,1.7625234347510698e-05,1.6837407200592327e-09
-21464.42718385219,1.8904249732802912e-05,1.7328976267750338e-09
-21319.539630681647,1.8904249732802912e-05,1.7837971758938707e-09
-21174.652077511102,1.8904249732802912e-05,1.8365122982206545e-09
-21029.764524340557,1.917033996832121e-05,1.891119454323386e-09
-20884.876971170015,1.9975551975852115e-05,1.947698829016189e-09
-20739.989417999474,2.024846555162346e-05,2.006334537890825e-09
-20595.10186482893,2.052305549832243e-05,2.0671148467275e-09
-20450.214311658383,2.1080513108699167e-05,2.1301324046792324e-09
-20305.32675848784,2.136408983921122e-05,2.1954844921922655e-09
-20160.439205317296,2.136408983921122e-05,2.263273284699673e-09
-20015.55165214675,2.1651740903422245e-05,2.3336061332054693e-09
-19870.66409897621,2.2236578088046256e-05,2.4065958629644703e-09
-19725.776545805667,2.25326869219582e-05,2.482361091557563e-09
-19580.88899263512,2.373175017617717e-05,2.5610265677657376e-09
-19436.001439464577,2.433906789365697e-05,2.6427235327578036e-09
-19291.113886294035,2.4646351855191814e-05,2.727590105229348e-09
-19146.22633312349,2.5580447160822424e-05,2.815771692262616e-09
-19001.338779952945,2.589760209014141e-05,2.9074214278217537e-09
-18856.451226782403,2.6218239292645895e-05,3.0027006409558138e-09
-18711.563673611858,2.6540725356894906e-05,3.101779355952719e-09
-18566.676120441312,2.6540725356894906e-05,3.2048368268757645e-09
-18421.78856727077,2.7870538768132144e-05,3.312062109117962e-09
-18276.90101410023,2.9223597563711845e-05,3.4236546708335414e-09
-18132.01346092968,3.0248239160250644e-05,3.5398250473497194e-09
-17987.12590775914,3.0942341792329156e-05,3.660795541929282e-09
-17842.238354588597,3.1293635924602934e-05,3.786800976546939e-09
-17697.35080141805,3.30750786340532e-05,3.9180894966624175e-09
-17552.463248247506,3.4157583822977794e-05,4.054923434324624e-09
-17407.575695076965,3.489381595215197e-05,4.197580234326188e-09
-17262.68814190642,3.600477776635046e-05,4.346353448550151e-09
-17117.800588735874,3.825961827313934e-05,4.501553804115206e-09
-16972.913035565332,3.978666620719024e-05,4.663510351435867e-09
-16828.02548239479,4.056155794073553e-05,4.8325716988756855e-09
-16683.13792922424,4.134911110344929e-05,5.009107341289621e-09
-16538.2503760537,4.3337856381645016e-05,5.193509090432555e-09
-16393.36282288316,4.535453542100659e-05,5.386192615962637e-09
-16248.475269712613,4.6990230059855385e-05,5.587599106595662e-09
-16103.58771654207,4.823845451720744e-05,5.798197061883481e-09
-15958.700163371524,4.823845451720744e-05,6.01848422610048e-09
-15813.812610200981,5.0374548432840356e-05,6.248989676841614e-09
-15668.925057030438,5.2108767825207545e-05,6.49027608217613e-09
-15524.037503859894,5.343630868522959e-05,6.742942141573641e-09
-15379.149950689349,5.5669740674692604e-05,7.007625227345056e-09
-15234.262397518805,5.83991028488489e-05,7.2850042450316506e-09
-15089.374844348262,6.116389463791773e-05,7.575802733057919e-09
-14944.487291177718,6.396799785827144e-05,7.88079222405509e-09
-14799.599738007175,6.871118261482275e-05,8.200795892592837e-09
-14654.71218483663,6.919322389193753e-05,8.53669251665376e-09
-14509.824631666086,7.114992034941179e-05,8.889420783082904e-09
-14364.937078495543,7.264247938933045e-05,9.259983970480726e-09
-14220.049525325,7.516526846569748e-05,9.649455046628617e-09
-14075.161972154456,7.772429424621546e-05,1.0058982221584355e-08
-13930.27441898391,7.928266147247553e-05,1.0489795002126365e-08
-13785.386865813367,8.140259805871589e-05,1.0943210798316056e-08
-13640.499312642823,8.624818431725646e-05,1.1420642138668161e-08
-13495.61175947228,8.952690199591615e-05,1.1923604556847357e-08
-13350.724206301737,9.230431402440387e-05,1.2453725220051227e-08
-13205.836653131191,9.851049020508508e-05,1.3012752377397904e-08
-13060.949099960648,0.00010079801956383722,1.3602565715846411e-08
-12916.061546790104,0.00010371998858570828,1.4225187721583998e-08
-12771.173993619559,0.00011085415119749167,1.4882796156589773e-08
-12626.286440449017,0.00011567091949590418,1.5577737773424985e-08
-12481.398887278472,0.00012119203410453083,1.6312543406437184e-08
-12336.51133410793,0.0001249367894853806,1.7089944594763333e-08
-12191.623780937385,0.00013064674788659428,1.79128919120851e-08
-12046.73622776684,0.00013452893070181092,1.878457520038851e-08
-11901.848674596298,0.0001424022542473272,1.9708445930425842e-08
-11756.961121425753,0.00014441776928249912,2.0688241940666187e-08
-11612.073568255211,0.00014850450340561433,2.1728014839817645e-08
-11467.186015084666,0.00015679836429089577,2.2832160396191423e-08
-11322.29846191412,0.0001638449022458314,2.4005452281034276e-08
-11177.410908743579,0.00016670409397159737,2.5253079583424677e-08
-11032.523355573034,0.00017108474001638544,2.6580688572495723e-08
-10887.635802402492,0.00018222592065318872,2.7994429249921128e-08
-10742.748249231947,0.000186017040244197,2.950100731331467e-08
-10597.860696061402,0.0001945217377029131,3.110774224127652e-08
-10452.97314289086,0.00020317622781234506,3.282263231544871e-08
-10308.085589720315,0.0002087906682352257,3.4654427516717674e-08
-10163.198036549773,0.0002177675693945161,3.661271137472324e-08
-10018.310483379228,0.0002311007573715951,3.8707993015843995e-08
-9873.422930208682,0.00024210503341268627,4.0951810849299714e-08
-9728.53537703814,0.00024989377010581966,4.3356849559363284e-08
-9583.647823867595,0.000256097865036958,4.593707234044583e-08
-9438.760270697054,0.0002650752628880007,4.870787062895082e-08
-9293.872717526508,0.0002834099092787712,5.168623396095125e-08
-9148.985164355963,0.0002918323566959894,5.4890943029716394e-08
-9004.097611185422,0.000302332494211089,5.834278954635645e-08
-8859.210058014876,0.0003179556034239863,6.206482713811738e-08
-8714.322504844335,0.00033684849536743126,6.608265827403722e-08
-8569.43495167379,0.0003530657491264179,7.042476311389503e-08
-8424.547398503244,0.0003654946562799153,7.51228772673182e-08
-8279.659845332702,0.00039090897229491876,8.021242676761072e-08
-8134.772292162157,0.0004081857735048687,8.573303016199506e-08
-7989.884738991615,0.0004203247735744798,9.17290795627946e-08
-7844.99718582107,0.0004541809956079307,9.825041487644937e-08
-7700.109632650525,0.00048646154255800416,1.0535310833556838e-07
-7555.222079479983,0.0005065015497016689,1.1310038003944719e-07
-7410.334526309438,0.0005293711603187349,1.2156366963502712e-07
-7265.446973138896,0.0005626061819937088,1.308238947683679e-07
-7120.559419968351,0.0005953313032933446,1.409729337987084e-07
-6975.671866797806,0.0006287947359859642,1.5211537887509888e-07
-6830.784313627264,0.0006631353748069161,1.6437061633178494e-07
-6685.896760456719,0.0007170659811809915,1.7787530512837583e-07
-6541.009207286177,0.0007668562908956297,1.927863416320755e-07
-6396.121654115632,0.0008163597447409575,2.092844216059496e-07
-6251.2341009450865,0.0008815718497506048,2.275783394486969e-07
-6106.346547774545,0.0009394094290768525,2.479102027443508e-07
-5961.458994604,0.0010094065082655583,2.7056179008802874e-07
-5816.571441433458,0.001062261699745998,2.9586234623448454e-07
-5671.683888262913,0.0011163736014700569,3.241981969119989e-07
-5526.796335092367,0.0012079275209773695,3.560246847925049e-07
-5381.908781921826,0.001290185603818346,3.9188109062009675e-07
-5237.02122875128,0.001395194071267562,4.324094277511919e-07
-5092.133675580739,0.0015010858243990986,4.783783117612065e-07
-4947.2461224101935,0.001646062620163159,5.307135508890126e-07
-4802.358569239648,0.0017576448911383697,5.905377420772664e-07
-4657.471016069107,0.001929413230116968,6.592220921555065e-07
-4512.583462898561,0.0020625746790268033,7.384550763474678e-07
-4367.69590972802,0.0022984856648221147,8.303346625443668e-07
-4222.808356557474,0.0024909475330555254,9.374941153230795e-07
-4077.920803386929,0.0027399835256770345,1.0632766123845512e-06
-3933.0332502163874,0.0030069370137338863,1.2119823944200327e-06
-3788.145697045842,0.0033063188936366577,1.3892263037575314e-06
-3643.2581438753004,0.003635184346901467,1.602467598178954e-06
-3498.370590704755,0.00400277576460011,1.861815323081588e-06
-3353.48303753421,0.0044720355572233335,2.181283400295547e-06
-3208.595484363668,0.004947646888306427,2.5807842769551877e-06
-3063.707931193123,0.005494997781315703,3.089298019596049e-06
-2918.8203780225813,0.006132033293801179,3.7496581193598845e-06
-2773.932824852036,0.00687436872374378,4.624349093768576e-06
-2629.0452716814907,0.007746008782973726,5.796624522283606e-06
-2484.157718510949,0.00887612248848623,7.349522726792302e-06
-2339.2701653404038,0.010072397363856313,9.315364114254208e-06
-2194.382612169862,0.011512421442949311,1.1677650870420647e-05
-2049.495058999317,0.01318234833278486,1.4481263947329102e-05
-1904.6075058287715,0.015204432111663533,1.789708673561231e-05
-1759.7199526582299,0.017429913806533456,2.2204065539084525e-05
-1614.8323994876846,0.02015008304627814,2.7932287778592253e-05
-1469.9448463171393,0.023286347098715757,3.614749435906867e-05
-1325.0572931465977,0.027027518385822596,4.833124215580089e-05
-1180.1697399760524,0.03159802727378734,6.587823843468033e-05
-1035.2821868055107,0.03701649636159417,8.931787916453437e-05
-890.3946336349654,0.04327824402220591,0.00011750285815395358
-745.5070804644201,0.05029003217547735,0.00014768568236022442
-600.6195272938785,0.05801738810975539,0.00017716799270588732
-455.7319741233332,0.06691714165804301,0.00020469417308180296
-310.84442095279155,0.07649151426656792,0.00022951298484045777
-165.95686778224626,0.08719263574918248,0.0002487207806684531
-21.069314611700975,0.09863698201131357,0.00025643687161199164
123.81823855884068,0.11089784681689226,0.0002486669997601803
268.70579172938596,0.12245295121508482,0.00022768207026577241
413.5933448999276,0.13486104331339427,0.00019969186494190865
558.4808980704729,0.14689832210380716,0.0001697506688059769
703.3684512410182,0.15875870261774544,0.00014093670479755504
848.2560044115598,0.16980651692178172,0.00011603513095811743
993.1435575821051,0.18065571403560388,9.646480933225299e-05
1138.0311107526468,0.19036342027281705,8.152134573166493e-05
1282.918663923192,0.19952443969314393,6.986485547470118e-05
1427.8062170937374,0.20768289017719227,6.091414343749772e-05
1572.693770264279,0.21504601853544003,5.437995795335823e-05
1717.5813234348243,0.22222012851860473,4.986055435783496e-05
1862.468876605366,0.228958208808599,4.7192940396852144e-05
2007.3564297759112,0.23569656226615598,4.625490451606296e-05
2152.2439829464565,0.24084273681834495,4.6527579768520556e-05
2297.131536116998,0.24562417106416903,4.7111719424998304e-05
2442.0190892875435,0.2507496908120644,4.701099153789783e-05
2586.906642458085,0.2554444295927661,4.5749656060298446e-05
2731.7941956286304,0.25993638410791353,4.321875725234219e-05
2876.6817487991757,0.2644848392755426,3.9547445861643144e-05
3021.5693019697173,0.26876546775178767,3.543949776321599e-05
3166.4568551402626,0.2728249789120612,3.174562336521842e-05
3311.3444083108043,0.2764660766859631,2.8979728267913722e-05
3456.2319614813496,0.2803902508241529,2.6936903138122828e-05
3601.119514651891,0.2838016166971725,2.5155743781240583e-05
3746.00706782244,0.2870867370988006,2.3825804485134084e-05
3890.894620992982,0.2899964496535174,2.3257382001693696e-05
4035.7821741635235,0.29318584470318904,2.2983001396226555e-05
4180.669727334065,0.2961127512961753,2.2108502281100724e-05
4325.557280504614,0.29931404658909677,2.0604568170451837e-05
4470.444833675156,0.30239144420067865,1.9212533016784395e-05
4615.332386845697,0.304875501268403,1.84716559871355e-05
4760.219940016246,0.30816928427967105,1.861814274269112e-05
4905.107493186788,0.31098936926325516,1.9839070751376018e-05
5049.99504635733,0.3139391202292933,2.2271582773931865e-05
5194.8825995278785,0.31692838289092945,2.5493739442709708e-05
5339.77015269842,0.31931629749561186,2.7888570054205542e-05
5484.657705868962,0.32312730324711386,2.7897160355345207e-05
5629.545259039503,0.3264442716509648,2.6137517203950245e-05
5774.432812210052,0.3310727909991279,2.4180029764191385e-05
5919.320365380594,0.3347808720161097,2.2820447574278422e-05
6064.207918551136,0.3383279139790076,2.2178006908607912e-05
6209.095471721685,0.3437772790019603,2.216444522341678e-05
6353.983024892226,0.3476812084163703,2.2688117492128755e-05
6498.870578062768,0.35277150046542294,2.370166708260719e-05
6643.758131233317,0.35712698096863127,2.5204791171292134e-05
6788.6456844038585,0.3643892310043567,2.7241140932829262e-05
6933.5332375744,0.3698620098273472,2.9899214665407743e-05
7078.420790744942,0.37673624499271385,3.331951694273384e-05
7223.308343915491,0.38363132973240693,3.770925890090428e-05
7368.195897086032,0.39116043299204006,4.336657777610604e-05
7513.083450256574,0.40246995628376847,5.071716816653855e-05
7657.971003427123,0.42017306907375856,6.0366098688955375e-05
