grid,cdf_sim,density_sample
-33140.74836058503,6.170437202308099e-07,3.125219871389881e-11
-32995.86080741449,6.560699315913431e-07,3.19078572816317e-11
-32850.97325424394,6.560699315913431e-07,3.258011347775903e-11
-32706.085701073396,6.560699315913431e-07,3.3269460165736e-11
-32561.198147902855,6.560699315913431e-07,3.3976407026371257e-11
-32416.31059473231,6.967970414886733e-07,3.4701481206915704e-11
-32271.423041561764,6.967970414886733e-07,3.5445227998136184e-11
-32126.535488391222,6.967970414886733e-07,3.620821154071633e-11
-31981.647935220677,7.176866992856243e-07,3.6991015562380993e-11
-31836.760382050135,7.176866992856243e-07,3.7794244147230795e-11
-31691.87282887959,7.604467457065713e-07,3.861852253883803e-11
-31546.985275709045,7.604467457065713e-07,3.946449797874348e-11
-31402.097722538503,7.822183266040764e-07,4.033284058208399e-11
-31257.210169367958,8.043246805912892e-07,4.122424425216533e-11
-31112.322616197416,8.266006468385786e-07,4.213942763589934e-11
-30967.43506302687,8.491329766237017e-07,4.3079135122124364e-11
-30822.547509856326,8.718397408977922e-07,4.4044137884938655e-11
-30677.659956685784,9.1787214901347e-07,4.503523497429325e-11
-30532.77240351524,9.874062037148863e-07,4.6053254456210176e-11
-30387.884850344697,1.0108769938471604e-06,4.7099054605128334e-11
-30242.99729717415,1.0108769938471604e-06,4.817352515101032e-11
-30098.109744003606,1.0348496839451091e-06,4.9277588583996085e-11
-29953.222190833065,1.0834143078531811e-06,5.041220151954009e-11
-29808.33463766252,1.1324516877040984e-06,5.157835612713682e-11
-29663.447084491978,1.1571044862562972e-06,5.277708162590854e-11
-29518.559531321433,1.1821992295274535e-06,5.400944585052508e-11
-29373.671978150887,1.2582956811809391e-06,5.527655689110931e-11
-29228.784424980346,1.2582956811809391e-06,5.657956481100146e-11
-29083.8968718098,1.2840742744385235e-06,5.791966344647125e-11
-28939.009318639255,1.310284037062655e-06,5.929809229270893e-11
-28794.121765468713,1.3631369377707491e-06,6.07161384806686e-11
-28649.234212298168,1.3631369377707491e-06,6.21751388496111e-11
-28504.346659127626,1.390254171057267e-06,6.367648212047823e-11
-28359.45910595708,1.390254171057267e-06,6.52216111755213e-11
-28214.57155278654,1.4179081696681429e-06,6.681202544994262e-11
-28069.683999615994,1.4179081696681429e-06,6.844928344163978e-11
-27924.79644644545,1.4179081696681429e-06,7.013500534551128e-11
-27779.908893274907,1.4179081696681429e-06,7.187087581916584e-11
-27635.021340104362,1.4179081696681429e-06,7.365864688729885e-11
-27490.133786933817,1.4762862362911799e-06,7.550014099242695e-11
-27345.246233763275,1.5060445934891085e-06,7.73972542001585e-11
-27200.35868059273,1.5658686831843986e-06,7.935195956765641e-11
-27055.471127422188,1.5658686831843986e-06,8.136631068450614e-11
-26910.583574251643,1.5658686831843986e-06,8.344244539575463e-11
-26765.6960210811,1.5970329847924488e-06,8.558258971750658e-11
-26620.808467910556,1.6600113551025988e-06,8.778906195610341e-11
-26475.92091474001,1.6600113551025988e-06,9.006427704261317e-11
-26331.03336156947,1.6922151753150266e-06,9.241075109510003e-11
-26186.145808398924,1.6922151753150266e-06,9.48311062219272e-11
-26041.25825522838,1.6922151753150266e-06,9.732807558020867e-11
-25896.370702057837,1.758850377088545e-06,9.990450870442279e-11
-25751.48314888729,1.8264151762399566e-06,1.025633771211697e-10
-25606.59559571675,1.8607470255022203e-06,1.0530778026710756e-10
-25461.708042546205,1.929853981298858e-06,1.0814095172819916e-10
-25316.820489375663,1.929853981298858e-06,1.1106626581960804e-10
-25171.932936205118,1.9651932556389136e-06,1.1408724452684861e-10
-25027.045383034572,2.0012091612702222e-06,1.1720756483017825e-10
-24882.15782986403,2.0012091612702222e-06,1.2043106643567861e-10
-24737.270276693485,2.037912872654081e-06,1.237617599380586e-10
-24592.38272352294,2.112642462971047e-06,1.2720383544189902e-10
-24447.4951703524,2.1501955859144607e-06,1.3076167166989032e-10
-24302.607617181857,2.226343612478972e-06,1.3443984558853868e-10
-24157.720064011308,2.3425700529019046e-06,1.3824314258396446e-10
-24012.832510840766,2.3425700529019046e-06,1.4217656722261685e-10
-23867.944957670225,2.4216932315375493e-06,1.4624535463421236e-10
-23723.05740449968,2.4216932315375493e-06,1.504549825567737e-10
-23578.169851329134,2.5034742377033955e-06,1.5481118408648353e-10
-23433.282298158592,2.5860821345452574e-06,1.5931996117810235e-10
-23288.394744988047,2.5860821345452574e-06,1.6398759894493408e-10
-23143.5071918175,2.5860821345452574e-06,1.688206808108855e-10
-22998.61963864696,2.5860821345452574e-06,1.738261045709235e-10
-22853.73208547642,2.717014940109684e-06,1.7901109942035388e-10
-22708.84453230587,2.7611581929855206e-06,1.8438324401775742e-10
-22563.956979135328,2.805962652781602e-06,1.8995048565119663e-10
-22419.069425964786,2.8968086301639353e-06,1.9572116058246284e-10
-22274.18187279424,2.9425318184286882e-06,2.017040156497197e-10
-22129.294319623696,2.989369194097313e-06,2.0790823121491324e-10
-21984.406766453154,3.0364725518918966e-06,2.1434344554886944e-10
-21839.51921328261,3.0844180300168734e-06,2.2101978075405227e-10
-21694.631660112063,3.1330602808132122e-06,2.2794787033260948e-10
-21549.74410694152,3.330434791151618e-06,2.351388885156341e-10
-21404.85655377098,3.4300555640368436e-06,2.42604581478566e-10
-21259.96900060043,3.633074128719247e-06,2.503573005774054e-10
-21115.08144742989,3.6844687288072234e-06,2.5841003775101933e-10
-20970.193894259348,3.788556769258466e-06,2.667764632463089e-10
-20825.306341088803,4.053898694361123e-06,2.7547096583551057e-10
-20680.418787918257,4.107665037110933e-06,2.845086957085061e-10
-20535.531234747716,4.162277988125412e-06,2.9390561023777835e-10
-20390.64368157717,4.162277988125412e-06,3.0367852282977645e-10
-20245.756128406625,4.218941683322596e-06,3.13845155093935e-10
-20100.868575236083,4.446513114511332e-06,3.244241925797538e-10
-19955.98102206554,4.620051775792955e-06,3.3543534435310017e-10
-19811.093468894993,4.678924529763124e-06,3.468994067057108e-10
-19666.20591572445,4.919155508631079e-06,3.5883833131657993e-10
-19521.31836255391,5.100627373321427e-06,3.712752982111348e-10
-19376.430809383364,5.284663400718425e-06,3.842347938936246e-10
-19231.54325621282,5.471797052847398e-06,3.977426950606635e-10
-19086.655703042277,5.662622097873581e-06,4.11826358339255e-10
-18941.768149871732,5.856990561284388e-06,4.265147165315745e-10
-18796.880596701187,6.184202770780154e-06,4.4183838189129617e-10
-18651.993043530645,6.251240280789479e-06,4.578297570030418e-10
-18507.1054903601,6.38660435160605e-06,4.745231538877768e-10
-18362.217937189555,6.455717798691787e-06,4.919549220132979e-10
-18217.330384019013,6.735317037925541e-06,5.101635859508937e-10
-18072.44283084847,7.091579337534096e-06,5.291899934873518e-10
-17927.555277677926,7.164478529300408e-06,5.490774750764582e-10
-17782.66772450738,7.238027383924016e-06,5.698720155967312e-10
-17637.78017133684,7.611149417754639e-06,5.91622439473215e-10
-17492.892618166294,7.687711626135871e-06,6.143806103216174e-10
-17348.00506499575,7.765399358751341e-06,6.382016463840519e-10
-17203.117511825207,8.000576759345437e-06,6.631441531482984e-10
-17058.22995865466,8.079996977539909e-06,6.892704746781447e-10
-16913.342405484116,8.242290753482095e-06,7.166469653325443e-10
-16768.454852313575,8.739806785651424e-06,7.45344283717777e-10
-16623.56729914303,8.82448850627794e-06,7.754377109013364e-10
-16478.679745972488,8.910585452503782e-06,8.070074951211449e-10
-16333.792192801942,9.433427304983004e-06,8.40139225451353e-10
-16188.9046396314,9.700420155141724e-06,8.749242371390583e-10
-16044.017086460855,9.971337135995793e-06,9.114600516082247e-10
-15899.12953329031,1.0340632387083789e-05,9.498508544409055e-10
-15754.241980119768,1.090503085728681e-05,9.902080149963077e-10
-15609.354426949223,1.138330752111556e-05,1.0326506517191817e-09
-15464.466873778681,1.2061701851206862e-05,1.077306247626166e-09
-15319.579320608136,1.236095116514529e-05,1.1243113209478209e-09
-15174.69176743759,1.3368705656193443e-05,1.1738121564518598e-09
-15029.80421426705,1.3884120810039642e-05,1.2259656035874872e-09
-14884.916661096504,1.4303943392258942e-05,1.2809399482804527e-09
-14740.029107925962,1.4623433648650004e-05,1.3389158659835629e-09
-14595.141554755417,1.528041493459132e-05,1.4000874644599688e-09
-14450.254001584872,1.583565505904883e-05,1.4646634257592877e-09
-14305.36644841433,1.651535401682601e-05,1.5328682579557635e-09
-14160.478895243785,1.6975780999132105e-05,1.6049436684701835e-09
-14015.591342073243,1.7803880358370336e-05,1.6811500722142864e-09
-13870.703788902698,1.8283690786615983e-05,1.7617682494013213e-09
-13725.816235732153,1.9516050033549522e-05,1.8471011696867043e-09
-13580.928682561611,2.014526507764979e-05,1.9374760013706877e-09
-13436.041129391066,2.0529506091327974e-05,2.0332463267470793e-09
-13291.153576220524,2.0529506091327974e-05,2.1347945873620757e-09
-13146.266023049979,2.133255994025047e-05,2.2425347860056633e-09
-13001.378469879433,2.256302711760068e-05,2.356915475753208e-09
-12856.490916708892,2.3123319138168338e-05,2.478423070377043e-09
-12711.603363538346,2.3979457643873916e-05,2.607585515037408e-09
-12566.715810367805,2.456516144839505e-05,2.744976361435046e-09
-12421.82825719726,2.530907022667392e-05,2.8912192976777682e-09
-12276.940704026714,2.606982489659862e-05,3.046993190112496e-09
-12132.053150856173,2.746931351398263e-05,3.213037702462988e-09
-11987.165597685627,2.9059318581384832e-05,3.390159566978758e-09
-11842.278044515086,3.084758343177622e-05,3.5792395931680817e-09
-11697.39049134454,3.268345300411138e-05,3.781240512326265e-09
-11552.502938173995,3.302806956815519e-05,3.997215770801535e-09
-11407.615385003453,3.512737979425106e-05,4.22831940215342e-09
-11262.727831832908,3.727736812845308e-05,4.475817128520001e-09
-11117.840278662366,3.892754785976649e-05,4.741098865188417e-09
-10972.952725491821,4.137375935873354e-05,5.025692830246608e-09
-10828.065172321276,4.387318700120687e-05,5.33128149412381e-09
-10683.177619150734,4.6233581897471833e-05,5.659719642833608e-09
-10538.290065980189,4.784750617003389e-05,6.013054875081405e-09
-10393.402512809647,4.867417013234715e-05,6.393550908653282e-09
-10248.514959639102,5.1850991626794465e-05,6.803714137605391e-09
-10103.627406468557,5.380808836191381e-05,7.246323961140637e-09
-9958.739853298015,5.6053518070292036e-05,7.72446750072504e-09
-9813.85230012747,5.948429878199756e-05,8.241579437775372e-09
-9668.964746956928,6.230963169059603e-05,8.801487844978866e-09
-9524.077193786383,6.594530236423709e-05,9.408467056146446e-09
-9379.189640615838,6.968135178374941e-05,1.006729883034942e-08
-9234.302087445296,7.301896952957836e-05,1.0783343326143513e-08
-9089.41453427475,7.617079198329727e-05,1.1562621724187229e-08
-8944.526981104209,8.074442887914877e-05,1.2411912738862114e-08
-8799.639427933664,8.741652203173188e-05,1.3338865764482625e-08
-8654.751874763118,9.113475064920742e-05,1.4352134039788372e-08
-8509.864321592577,9.584001667156848e-05,1.546153202649871e-08
-8364.976768422031,9.918040128237432e-05,1.6678222239114705e-08
-8220.08921525149,0.00010539917035863459,1.8014938109555003e-08
-8075.2016620809445,0.00011085592348694315,1.9486251226187222e-08
-7930.314108910399,0.000116816707113793,2.1108893598439967e-08
-7785.426555739858,0.0001226227626308136,2.290214867186129e-08
-7640.539002569312,0.00013000893404847407,2.4888328949439382e-08
-7495.651449398771,0.00013690985338051106,2.7093363690865423e-08
-7350.763896228225,0.000146646246309472,2.9547527890112208e-08
-7205.87634305768,0.00015672321476855564,3.228635450837134e-08
-7060.988789887138,0.00016795222056258785,3.535178717779298e-08
-6916.101236716593,0.00017997914143266897,3.8793652462861324e-08
-6771.2136835460515,0.00019449304294976309,4.2671562661094226e-08
-6626.326130375506,0.00020467479617670224,4.705740743047482e-08
-6481.438577204961,0.00021929797733534202,5.2038663965918834e-08
-6336.551024034419,0.00023347382646440613,5.7722865391608544e-08
-6191.663470863874,0.00025160767070627805,6.424373968421722e-08
-6046.775917693332,0.0002673989786968387,7.176980833441383e-08
-5901.888364522787,0.0002958530756021298,8.051668789033145e-08
