"Date","cycle","u_t","residuals"
"1990M12",-968.443021335371,-370.853265958494,-614.125155668057
"1991M01",-496.475967953307,-190.119325689919,184.056667933565
"1991M02",-330.366407836421,-126.50972603445,66.5153780096471
"1991M03",-237.623949053207,-90.9951495698986,-198.618773759663
"1991M04",148.244349451345,56.768338397562,704.910476371777
"1991M05",-353.466737749607,-135.355711398886,-194.274885497376
"1991M06",-457.963579943685,-175.37148347455,-295.734838898923
"1991M07",-127.94981905173,-48.99679922181,511.318039663438
"1991M08",-455.225563324899,-174.322993906289,129.845321086995
"1991M09",-849.489933747277,-325.301653673588,-121.167128055485
"1991M10",-1017.23853875999,-389.538905280981,-26.2727859728122
"1991M11",-1145.66043209791,-438.716479506537,-68.4870712666387
"1991M12",-1202.63681843311,-460.534881301397,-437.982726951255
"1992M01",-733.640062465171,-280.938379656085,-30.3451929618247
"1992M02",-320.033249288632,-122.552770890273,584.240606857034
"1992M03",-695.873803195068,-266.476258204643,-281.787102367957
"1992M04",-625.416679083664,-239.495574766264,75.5035854122386
"1992M05",-652.611462456878,-249.909480394996,45.0151028167255
"1992M06",-721.102913071454,-276.137433502269,-326.565241318309
"1992M07",-351.730755101669,-134.690938334853,391.954100965496
"1992M08",-518.729148656213,-198.640905751756,141.605468824223
"1992M09",-807.829539871823,-309.348321583357,246.20637195624
"1992M10",-1360.25937234545,-520.894486997669,137.552031392575
"1992M11",-2042.65985642164,-782.211304441775,-698.516938337214
"1992M12",-1827.31170661626,-699.74639642548,-161.688874115534
"1993M01",-1566.24987618098,-599.776000334928,-32.5958472907741
"1993M02",-1406.33521873997,-538.538661967971,56.3664250151956
"1993M03",-1423.65650265607,-545.171633210847,-105.955791887055
"1993M04",-1374.7316449401,-526.436464624981,104.630931387586
"1993M05",-1538.82757759895,-589.274970573559,-23.2729923330676
"1993M06",-1725.51062514227,-660.762932544786,155.403844037326
"1993M07",-2180.57523841037,-835.024292619341,-188.580998475739
"1993M08",-2456.08255411811,-940.526408463794,-57.1594849863323
"1993M09",-2788.39688355424,-1067.78206696011,-480.115005781485
"1993M10",-2658.03358675308,-1017.86105631236,-250.914477682603
"1993M11",-2440.89650834133,-934.7111002327,-410.477984349937
"1993M12",-1925.6589834265,-737.407268567354,-160.435699608115
"1994M01",-1438.87551303875,-550.999564829675,29.6871441638425
"1994M02",-1165.87573972852,-446.457681303657,298.926863997247
"1994M03",-1379.12820361115,-528.120072339858,-62.9338763748499
"1994M04",-1536.2624488476,-588.292686273828,-707.404071779723
"1994M05",-836.73737817748,-320.418220391313,257.756010802472
"1994M06",-622.150040463194,-238.244655946655,172.324352300977
"1994M07",-659.131028260525,-252.406067409046,257.408812984036
"1994M08",-1009.43613358471,-386.551070810769,-643.072820974346
"1994M09",-488.21606256352,-186.956297176288,34.4208630381108
"1994M10",-89.5237324655644,-34.2820050681658,-336.366681912536
"1994M11",732.831706539798,280.62882976169,-153.1844028944
"1994M12",1746.22179505282,668.694018663367,22.1599181261329
"1995M01",2796.99241910794,1071.07362089,1785.664025704
"1995M02",1723.45599080607,659.976135761553,294.964443387191
"1995M03",763.453340516472,292.355005405536,-369.32210865839
"1995M04",643.002000336917,246.229655838691,162.817328142248
"1995M05",491.193611521459,188.096512688482,-495.289140247065
"1995M06",1144.71485388902,438.354382037444,-9.41386864710526
"1995M07",1884.26861718431,721.557340216411,399.299817932533
"1995M08",2247.41895847569,860.621267711234,887.262313504854
"1995M09",1723.6153957219,660.037177900683,142.45405494821
"1995M10",1396.43010568594,534.745621546544,-376.760227491173
"1995M11",1857.60196562928,711.345676129326,816.162050105572
"1995M12",1460.30907788977,559.207283147654,107.254828317747
"1996M01",1249.95521145677,478.654874120938,-248.468217699348
"1996M02",1622.71286750267,621.397803865056,567.866133861192
"1996M03",1448.93490248375,554.851683485123,48.1822962317943
"1996M04",1490.84165192357,570.899354388914,213.342879003367
"1996M05",1496.08227129259,572.906184698835,424.331451700292
"1996M06",1201.26441265333,460.00933549804,360.169534764801
"1996M07",718.354184223635,275.084841818514,-74.6544534196953
"1996M08",592.598425205896,226.928230724853,-186.349703970147
"1996M09",880.378431946077,337.13002166759,520.672776658783
"1996M10",618.300928271494,236.770686083808,4.31006781157299
"1996M11",555.295844965985,212.643669417803,334.900440635471
"1996M12",218.018341972856,83.4874250505752,-526.519104117616
"1997M01",734.439294545251,281.244435686875,-89.589709028021
"1997M02",1423.22789569603,545.007503481539,465.30338843716
"1997M03",1610.47767146822,616.712487012071,748.150083092703
"1997M04",1056.0411662081,404.397891096234,-337.765180933474
"1997M05",1249.17849773669,478.357441217336,596.880631151792
"1997M06",854.391635409243,327.178699643301,50.3883018520785
"1997M07",652.642909858027,249.921522787955,33.9389205564092
"1997M08",603.188059187251,230.983399961217,266.58373706299
"1997M09",369.847785676247,141.628630909464,29.7044277653497
"1997M10",269.688137375418,103.273733541936,195.212532762434
"1997M11",51.2923085714263,19.6417545825621,68.1555950509
"1997M12",-121.478587376017,-46.5187211636885,284.12989900372
"1998M01",-554.933832881183,-212.505041371539,-183.668442252965
"1998M02",-641.011773023677,-245.46752292756,-63.9152506657472
"1998M03",-614.806470986146,-235.432526926817,17.3100147556938
"1998M04",-601.087043872837,-230.178842156562,301.199036602523
"1998M05",-961.107864910616,-368.04435861288,173.756129799365
"1998M06",-1493.45866930929,-571.901508798808,-282.637769008474
"1998M07",-1633.81177632302,-625.647993596326,22.3893427746078
"1998M08",-1870.83798160504,-716.414244588955,-262.713947662298
"1998M09",-1843.77547423592,-706.050992418451,99.9974354669675
"1998M10",-2070.79800781847,-792.986461176507,-455.236197527504
"1998M11",-1810.00510929245,-693.119049231307,269.107524526897
